series,category,style_number,color_code,block_id,metric,value_type,tag_price,value
Swim Accessories,Adult Swim Cap,074501,76,A,Cumulative Sales,Tag Price Amount,60,1740.0
Swim Accessories,Adult Swim Cap,074501,76,A,Cumulative Sales,Sales Amount,60,1566.8
Swim Accessories,Adult Swim Cap,074501,76,A,Cumulative Sales,Discount,60,0.900459770114942
Swim Accessories,Adult Swim Cap,074501,76,A,Inventory,Quantity,60,221.0
Swim Accessories,Adult Swim Cap,074501,76,A,Inventory,Tag Price Amount,60,13260.0
Swim Accessories,Adult Swim Cap,111171130,70,B,Cumulative Sales,Quantity,38,1.0
Swim Accessories,Adult Swim Cap,111171130,70,B,Cumulative Sales,Tag Price Amount,38,38.0
Swim Accessories,Adult Swim Cap,111171130,70,B,Cumulative Sales,Sales Amount,38,38.0
Swim Accessories,Adult Swim Cap,111171130,70,B,Cumulative Sales,Discount,38,1.0
Swim Accessories,Adult Swim Cap,111171130,70,B,Inventory,Quantity,38,8.0
Swim Accessories,Adult Swim Cap,111171130,70,B,Inventory,Tag Price Amount,38,304.0
Swim Accessories,Adult Swim Cap,077701,69,A,Cumulative Sales,Quantity,158,28.0
Swim Accessories,Adult Swim Cap,077701,69,A,Cumulative Sales,Tag Price Amount,158,4424.0
Swim Accessories,Adult Swim Cap,077701,69,A,Cumulative Sales,Sales Amount,158,3833.6
Swim Accessories,Adult Swim Cap,077701,69,A,Cumulative Sales,Discount,158,0.866546112115732
Swim Accessories,Adult Swim Cap,077701,69,A,Inventory,Quantity,158,313.0
Swim Accessories,Adult Swim Cap,077701,69,A,Inventory,Tag Price Amount,158,49454.0
Swim Accessories,Adult Swim Cap,111171401,80,B,Cumulative Sales,Quantity,78,1.0
Swim Accessories,Adult Swim Cap,111171401,80,B,Cumulative Sales,Tag Price Amount,78,78.0
Swim Accessories,Adult Swim Cap,111171401,80,B,Cumulative Sales,Sales Amount,78,63.2
Swim Accessories,Adult Swim Cap,111171401,80,B,Cumulative Sales,Discount,78,0.81025641025641
Swim Accessories,Adult Swim Cap,111171401,80,B,Inventory,Quantity,78,79.0
Swim Accessories,Adult Swim Cap,111171401,80,B,Inventory,Tag Price Amount,78,6162.0
Swim Accessories,Adult Swim Cap,074101,80,A,Cumulative Sales,Quantity,30,24.0
Swim Accessories,Adult Swim Cap,074101,80,A,Cumulative Sales,Tag Price Amount,30,720.0
Swim Accessories,Adult Swim Cap,074101,80,A,Cumulative Sales,Sales Amount,30,657.8
Swim Accessories,Adult Swim Cap,074101,80,A,Cumulative Sales,Discount,30,0.913611111111111
Swim Accessories,Adult Swim Cap,074101,80,A,Inventory,Quantity,30,85.0
Swim Accessories,Adult Swim Cap,074101,80,A,Inventory,Tag Price Amount,30,2550.0
Swim Accessories,Adult Swim Cap,111171501,75,B,Cumulative Sales,Quantity,98,1.0
Swim Accessories,Adult Swim Cap,111171501,75,B,Cumulative Sales,Tag Price Amount,98,98.0
Swim Accessories,Adult Swim Cap,111171501,75,B,Cumulative Sales,Sales Amount,98,88.2
Swim Accessories,Adult Swim Cap,111171501,75,B,Cumulative Sales,Discount,98,0.9
Swim Accessories,Adult Swim Cap,111171501,75,B,Inventory,Quantity,98,45.0
Swim Accessories,Adult Swim Cap,111171501,75,B,Inventory,Tag Price Amount,98,4410.0
Swim Accessories,Adult Swim Cap,074501,92,A,Cumulative Sales,Quantity,60,24.0
Swim Accessories,Adult Swim Cap,074501,92,A,Cumulative Sales,Tag Price Amount,60,1440.0
Swim Accessories,Adult Swim Cap,074501,92,A,Cumulative Sales,Sales Amount,60,1306.4
Swim Accessories,Adult Swim Cap,074501,92,A,Cumulative Sales,Discount,60,0.907222222222222
Swim Accessories,Adult Swim Cap,074501,92,A,Inventory,Quantity,60,217.0
Swim Accessories,Adult Swim Cap,074501,92,A,Inventory,Tag Price Amount,60,13020.0
Swim Accessories,Adult Swim Cap,111171501,92,B,Cumulative Sales,Quantity,98,1.0
Swim Accessories,Adult Swim Cap,111171501,92,B,Cumulative Sales,Tag Price Amount,98,98.0
Swim Accessories,Adult Swim Cap,111171501,92,B,Cumulative Sales,Sales Amount,98,67.0
Swim Accessories,Adult Swim Cap,111171501,92,B,Cumulative Sales,Discount,98,0.683673469387755
Swim Accessories,Adult Swim Cap,111171501,92,B,Inventory,Quantity,98,5.0
Swim Accessories,Adult Swim Cap,111171501,92,B,Inventory,Tag Price Amount,98,490.0
Swim Accessories,Adult Swim Cap,113171101,74,A,Cumulative Sales,Quantity,48,24.0
Swim Accessories,Adult Swim Cap,113171101,74,A,Cumulative Sales,Tag Price Amount,48,1152.0
Swim Accessories,Adult Swim Cap,113171101,74,A,Cumulative Sales,Sales Amount,48,1049.78
Swim Accessories,Adult Swim Cap,113171101,74,A,Cumulative Sales,Discount,48,0.911267361111111
Swim Accessories,Adult Swim Cap,113171101,74,A,Inventory,Quantity,48,179.0
Swim Accessories,Adult Swim Cap,113171101,74,A,Inventory,Tag Price Amount,48,8592.0
Swim Accessories,Adult Swim Cap,112171101,92,B,Cumulative Sales,Quantity,38,1.0
Swim Accessories,Adult Swim Cap,112171101,92,B,Cumulative Sales,Tag Price Amount,38,38.0
Swim Accessories,Adult Swim Cap,112171101,92,B,Cumulative Sales,Sales Amount,38,38.0
Swim Accessories,Adult Swim Cap,112171101,92,B,Cumulative Sales,Discount,38,1.0
Swim Accessories,Adult Swim Cap,112171101,92,B,Inventory,Quantity,38,31.0
Swim Accessories,Adult Swim Cap,112171101,92,B,Inventory,Tag Price Amount,38,1178.0
Sports Bra,Canshou,110431301,61,A,Cumulative Sales,Quantity,108,134.0
Sports Bra,Canshou,110431301,61,A,Cumulative Sales,Tag Price Amount,108,14472.0
Sports Bra,Canshou,110431301,61,A,Cumulative Sales,Sales Amount,108,10910.2
Sports Bra,Canshou,110431301,61,A,Cumulative Sales,Discount,108,0.753883360972913
Sports Bra,Canshou,110431301,61,A,Inventory,Quantity,108,389.0
Sports Bra,Canshou,110431301,61,A,Inventory,Tag Price Amount,108,42012.0
Sports Bra,Tank top,111431204,80,B,Cumulative Sales,Quantity,138,1.0
Sports Bra,Tank top,111431204,80,B,Cumulative Sales,Tag Price Amount,138,138.0
Sports Bra,Tank top,111431204,80,B,Cumulative Sales,Sales Amount,138,97.0
Sports Bra,Tank top,111431204,80,B,Cumulative Sales,Discount,138,0.702898550724638
Sports Bra,Tank top,111431204,80,B,Inventory,Quantity,138,45.0
Sports Bra,Tank top,111431204,80,B,Inventory,Tag Price Amount,138,6210.0
Sports Bra,Canshou,110431301,10,A,Cumulative Sales,Quantity,108,118.0
Sports Bra,Canshou,110431301,10,A,Cumulative Sales,Tag Price Amount,108,12744.0
Sports Bra,Canshou,110431301,10,A,Cumulative Sales,Sales Amount,108,9785.14
Sports Bra,Canshou,110431301,10,A,Cumulative Sales,Discount,108,0.767823289391086
Sports Bra,Canshou,110431301,10,A,Inventory,Quantity,108,274.0
Sports Bra,Canshou,110431301,10,A,Inventory,Tag Price Amount,108,29592.0
Sports Bra,Long sleeve,111421503,70,B,Cumulative Sales,Quantity,238,1.0
Sports Bra,Long sleeve,111421503,70,B,Cumulative Sales,Tag Price Amount,238,238.0
Sports Bra,Long sleeve,111421503,70,B,Cumulative Sales,Sales Amount,238,167.0
Sports Bra,Long sleeve,111421503,70,B,Cumulative Sales,Discount,238,0.701680672268908
Sports Bra,Long sleeve,111421503,70,B,Inventory,Quantity,238,49.0
Sports Bra,Long sleeve,111421503,70,B,Inventory,Tag Price Amount,238,11662.0
Sports Bra,Canshou,110431301,80,A,Cumulative Sales,Quantity,108,94.0
Sports Bra,Canshou,110431301,80,A,Cumulative Sales,Tag Price Amount,108,10152.0
Sports Bra,Canshou,110431301,80,A,Cumulative Sales,Sales Amount,108,7981.3
Sports Bra,Canshou,110431301,80,A,Cumulative Sales,Discount,108,0.786180063041765
Sports Bra,Canshou,110431301,80,A,Inventory,Quantity,108,548.0
Sports Bra,Canshou,110431301,80,A,Inventory,Tag Price Amount,108,59184.0
Sports Bra,Long sleeve,111421503,80,B,Cumulative Sales,Quantity,238,1.0
Sports Bra,Long sleeve,111421503,80,B,Cumulative Sales,Tag Price Amount,238,238.0
Sports Bra,Long sleeve,111421503,80,B,Cumulative Sales,Sales Amount,238,167.0
Sports Bra,Long sleeve,111421503,80,B,Cumulative Sales,Discount,238,0.701680672268908
Sports Bra,Long sleeve,111421503,80,B,Inventory,Quantity,238,17.0
Sports Bra,Long sleeve,111421503,80,B,Inventory,Tag Price Amount,238,4046.0
Sports Bra,Tank top,110431201,61,A,Cumulative Sales,Quantity,78,86.0
Sports Bra,Tank top,110431201,61,A,Cumulative Sales,Tag Price Amount,78,6708.0
Sports Bra,Tank top,110431201,61,A,Cumulative Sales,Sales Amount,78,5231.9
Sports Bra,Tank top,110431201,61,A,Cumulative Sales,Discount,78,0.77994931425164
Sports Bra,Tank top,110431201,61,A,Inventory,Quantity,78,605.0
Sports Bra,Tank top,110431201,61,A,Inventory,Tag Price Amount,78,47190.0
Sports Bra,Long sleeve,111431501,83,B,Cumulative Sales,Quantity,238,1.0
Sports Bra,Long sleeve,111431501,83,B,Cumulative Sales,Tag Price Amount,238,238.0
Sports Bra,Long sleeve,111431501,83,B,Cumulative Sales,Sales Amount,238,190.0
Sports Bra,Long sleeve,111431501,83,B,Cumulative Sales,Discount,238,0.798319327731092
Sports Bra,Long sleeve,111431501,83,B,Inventory,Quantity,238,58.0
Sports Bra,Long sleeve,111431501,83,B,Inventory,Tag Price Amount,238,13804.0
Sports Bra,Tank top,110431201,10,A,Cumulative Sales,Quantity,78,84.0
Sports Bra,Tank top,110431201,10,A,Cumulative Sales,Tag Price Amount,78,6552.0
Sports Bra,Tank top,110431201,10,A,Cumulative Sales,Sales Amount,78,5089.8
Sports Bra,Tank top,110431201,10,A,Cumulative Sales,Discount,78,0.776831501831502
Sports Bra,Tank top,110431201,10,A,Inventory,Quantity,78,556.0
Sports Bra,Tank top,110431201,10,A,Inventory,Tag Price Amount,78,43368.0
Sports Bra,Short sleeve,111431402,95,B,Cumulative Sales,Quantity,198,1.0
Sports Bra,Short sleeve,111431402,95,B,Cumulative Sales,Tag Price Amount,198,198.0
Sports Bra,Short sleeve,111431402,95,B,Cumulative Sales,Sales Amount,198,139.0
Sports Bra,Short sleeve,111431402,95,B,Cumulative Sales,Discount,198,0.702020202020202
Sports Bra,Short sleeve,111431402,95,B,Inventory,Quantity,198,48.0
Sports Bra,Short sleeve,111431402,95,B,Inventory,Tag Price Amount,198,9504.0
Sports Bra,Short sleeve,110421401,61,A,Cumulative Sales,Quantity,108,83.0
Sports Bra,Short sleeve,110421401,61,A,Cumulative Sales,Tag Price Amount,108,8964.0
Sports Bra,Short sleeve,110421401,61,A,Cumulative Sales,Sales Amount,108,7213.5
Sports Bra,Short sleeve,110421401,61,A,Cumulative Sales,Discount,108,0.804718875502008
Sports Bra,Short sleeve,110421401,61,A,Inventory,Quantity,108,413.0
Sports Bra,Short sleeve,110421401,61,A,Inventory,Tag Price Amount,108,44604.0
Sports Bra,Short sleeve,111431403,80,B,Cumulative Sales,Quantity,198,1.0
Sports Bra,Short sleeve,111431403,80,B,Cumulative Sales,Tag Price Amount,198,198.0
Sports Bra,Short sleeve,111431403,80,B,Cumulative Sales,Sales Amount,198,139.0
Sports Bra,Short sleeve,111431403,80,B,Cumulative Sales,Discount,198,0.702020202020202
Sports Bra,Short sleeve,111431403,80,B,Inventory,Quantity,198,45.0
Sports Bra,Short sleeve,111431403,80,B,Inventory,Tag Price Amount,198,8910.0
Sports Bra,Tank top,110431201,80,A,Cumulative Sales,Quantity,78,75.0
Sports Bra,Tank top,110431201,80,A,Cumulative Sales,Tag Price Amount,78,5850.0
Sports Bra,Tank top,110431201,80,A,Cumulative Sales,Sales Amount,78,4558.8
Sports Bra,Tank top,110431201,80,A,Cumulative Sales,Discount,78,0.779282051282051
Sports Bra,Tank top,110431201,80,A,Inventory,Quantity,78,752.0
Sports Bra,Tank top,110431201,80,A,Inventory,Tag Price Amount,78,58656.0
Sports Bra,Nine-Tenths Pant,111402902,80,B,Cumulative Sales,Quantity,198,1.0
Sports Bra,Nine-Tenths Pant,111402902,80,B,Cumulative Sales,Tag Price Amount,198,198.0
Sports Bra,Nine-Tenths Pant,111402902,80,B,Cumulative Sales,Sales Amount,198,139.0
Sports Bra,Nine-Tenths Pant,111402902,80,B,Cumulative Sales,Discount,198,0.702020202020202
Sports Bra,Nine-Tenths Pant,111402902,80,B,Inventory,Quantity,198,18.0
Sports Bra,Nine-Tenths Pant,111402902,80,B,Inventory,Tag Price Amount,198,3564.0
Sports Bra,Short sleeve,110421401,10,A,Cumulative Sales,Quantity,108,73.0
Sports Bra,Short sleeve,110421401,10,A,Cumulative Sales,Tag Price Amount,108,7884.0
Sports Bra,Short sleeve,110421401,10,A,Cumulative Sales,Sales Amount,108,6079.6
Sports Bra,Short sleeve,110421401,10,A,Cumulative Sales,Discount,108,0.771131405377981
Sports Bra,Short sleeve,110421401,10,A,Inventory,Quantity,108,420.0
Sports Bra,Short sleeve,110421401,10,A,Inventory,Tag Price Amount,108,45360.0
Sports Bra,Underwear,111401203,80,B,Cumulative Sales,Quantity,59,1.0
Sports Bra,Underwear,111401203,80,B,Cumulative Sales,Tag Price Amount,59,59.0
Sports Bra,Underwear,111401203,80,B,Cumulative Sales,Sales Amount,59,52.0
Sports Bra,Underwear,111401203,80,B,Cumulative Sales,Discount,59,0.88135593220339
Sports Bra,Underwear,111401203,80,B,Inventory,Quantity,59,333.0
Sports Bra,Underwear,111401203,80,B,Inventory,Tag Price Amount,59,19647.0
Sports Bra,Short sleeve,110421401,80,A,Cumulative Sales,Quantity,108,70.0
Sports Bra,Short sleeve,110421401,80,A,Cumulative Sales,Tag Price Amount,108,7560.0
Sports Bra,Short sleeve,110421401,80,A,Cumulative Sales,Sales Amount,108,5698.4
Sports Bra,Short sleeve,110421401,80,A,Cumulative Sales,Discount,108,0.753756613756614
Sports Bra,Short sleeve,110421401,80,A,Inventory,Quantity,108,447.0
Sports Bra,Short sleeve,110421401,80,A,Inventory,Tag Price Amount,108,48276.0
Sports Bra,Bra,110421213,80,B,Cumulative Sales,Quantity,138,1.0
Sports Bra,Bra,110421213,80,B,Cumulative Sales,Tag Price Amount,138,138.0
Sports Bra,Bra,110421213,80,B,Cumulative Sales,Sales Amount,138,97.0
Sports Bra,Bra,110421213,80,B,Cumulative Sales,Discount,138,0.702898550724638
Sports Bra,Bra,110421213,80,B,Inventory,Quantity,138,16.0
Sports Bra,Bra,110421213,80,B,Inventory,Tag Price Amount,138,2208.0
Sports Bra,Canshou,114431301,61,A,Cumulative Sales,Quantity,138,43.0
Sports Bra,Canshou,114431301,61,A,Cumulative Sales,Tag Price Amount,138,5934.0
Sports Bra,Canshou,114431301,61,A,Cumulative Sales,Sales Amount,138,5176.5
Sports Bra,Canshou,114431301,61,A,Cumulative Sales,Discount,138,0.872345803842265
Sports Bra,Canshou,114431301,61,A,Inventory,Quantity,138,203.0
Sports Bra,Canshou,114431301,61,A,Inventory,Tag Price Amount,138,28014.0
Sports Bra,Tank top,110421205,61,B,Cumulative Sales,Quantity,108,1.0
Sports Bra,Tank top,110421205,61,B,Cumulative Sales,Tag Price Amount,108,108.0
Sports Bra,Tank top,110421205,61,B,Cumulative Sales,Sales Amount,108,92.0
Sports Bra,Tank top,110421205,61,B,Cumulative Sales,Discount,108,0.851851851851852
Sports Bra,Tank top,110421205,61,B,Inventory,Quantity,108,146.0
Sports Bra,Tank top,110421205,61,B,Inventory,Tag Price Amount,108,15768.0
